Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Review_Text,Membership_Duration,Purchase_Frequency,Satisfaction_Rating,Income_to_Spending_Ratio,Age_Group,Is_High_Spender,Income_Category,Purchase_Intensity,Engagement_Score,Customer_Segment,City_Tier,Review_Length,Positive_Feedback,Avg_Spend_per_Visit,Loyalty_Index,Has_Long_Membership,Digital_Engagement,Churn(target)
735,22,Female,181297,58,Kolkata,Loved it,5,17,4,3072.830508,,,Very High,98.6,3.757675554,A,Tier 3,8,1,3715.596016,8.203600192,0,0.380812579,0
736,56,Female,89351,,Bangalore,Excellent,5,16,5,3884.826087,Middle-Aged,0,Medium,35.2,9.573416756,B,Tier 1,9,1,272.7576765,6.220437934,0,,1
738,52,Male,110369,86,Bangalore,,9,12,2,1268.609195,Middle-Aged,1,High,,9.10280927,D,Tier 1,,1,4003.136927,5.328942755,1,0.787842576,1
739,51,Female,61302,85,Bangalore,Excellent,2,10,4,712.8139535,Middle-Aged,1,Medium,85,6.673910761,A,Tier 2,9,0,7224.188143,5.133884158,0,0.073412094,0
740,,Other,,99,Chennai,,7,4,1,1668.95,Middle-Aged,1,Very High,39.6,1.799267315,B,Tier 2,8,1,2431.763992,3.636479021,1,,0
741,62,Male,156066,1,Kolkata,Could be better,7,19,5,78033,Senior,0,Very High,1.9,9.185239623,A,Tier 1,15,1,36.55985211,6.945465986,1,0.327854682,0
743,56,Male,23775,16,Chennai,Excellent,9,9,2,1398.529412,Middle-Aged,0,Low,14.4,,A,Tier 2,9,1,660.9145424,1.699412158,1,0.776393424,0
744,25,Other,,76,Kolkata,Excellent,4,,,1008.779221,Youth,,Medium,,6.494703002,D,,9,1,6324.673877,4.585329827,0,0.716970046,1
746,18,Female,29479,42,Chennai,Very bad,1,4,3,685.5581395,Youth,0,Low,16.8,5.840485401,A,Tier 1,8,,599.351455,4.007857976,0,0.570932876,0
748,25,Female,195309,,Mumbai,Average quality,,18,4,3985.897959,Youth,0,Very High,,8.280868606,B,Tier 2,15,0,4369.898897,6.159932104,0,0.151671373,0
749,62,Female,167032,77,Kolkata,Excellent,9,3,1,2141.435897,Senior,1,Very High,23.1,7.06862355,B,Tier 2,9,0,2369.204121,3.172247694,1,0.025400759,1
750,67,Male,103123,24,Bangalore,Could be better,9,18,1,4124.92,Senior,0,High,,8.76194329,C,,15,0,1687.773145,8.284802839,1,0.88470097,0
751,47,Other,,94,Chennai,Loved it,6,11,,390.9789474,Middle-Aged,1,Low,103.4,6.583040249,D,Tier 2,,0,1405.53446,4.562055525,,0.095325848,0
752,19,Female,38557,57,Chennai,Not satisfied,8,3,2,664.7758621,Youth,0,Low,17.1,9.860837132,C,Tier 1,13,0,3648.084686,2.112730906,1,0.07190164,0
753,68,Male,,95,Bangalore,Loved it,,10,5,,Senior,1,Medium,95,8.544695979,C,Tier 1,,,7327.270112,2.910054397,0,0.131187542,0
754,24,Male,,19,Kolkata,Loved it,4,16,5,1421.65,Youth,0,Low,30.4,7.366104633,,Tier 1,8,1,1377.554352,9.44732857,0,0.871487617,0
755,67,Other,149529,58,Chennai,Not satisfied,6,11,5,2534.389831,Senior,0,High,63.8,9.56720755,D,Tier 1,13,0,4176.125952,2.580253416,1,0.476147009,0
758,44,Other,160790,18,Kolkata,Very bad,4,1,4,8462.631579,Middle-Aged,0,,1.8,5.1156676,D,Tier 1,8,1,,4.734583585,0,0.702794758,0
759,69,Female,,33,Bangalore,Loved it,1,4,2,1540.088235,,0,Medium,13.2,4.092313796,C,Tier 1,8,0,1163.018328,7.759107211,0,0.523118967,1
761,52,Female,44600,73,,Excellent,7,15,3,602.7027027,Middle-Aged,1,Low,109.5,8.802491463,C,Tier 2,9,1,4444.11289,4.768233174,1,0.393028258,1
762,36,Other,53541,,Chennai,Average quality,5,17,4,2327.869565,Adult,0,Medium,37.4,9.708960482,A,Tier 1,15,,1672.489962,4.36694402,0,0.277749987,0
763,43,Other,47307,65,Mumbai,Very bad,8,16,,716.7727273,,0,Low,104,5.448567803,A,Tier 1,8,1,1559.74077,1.477465893,1,0.782339458,1
764,54,Other,166312,76,Mumbai,Excellent,8,16,5,2159.896104,Middle-Aged,,Very High,121.6,1.882138887,C,Tier 3,9,1,5869.943303,2.043097473,1,0.584174184,1
767,50,Other,108844,31,Mumbai,Good product,5,11,1,3401.375,Middle-Aged,0,High,34.1,5.590885003,D,Tier 2,12,0,2213.567909,9.001638329,0,0.765062398,0
769,19,Male,138206,66,Bangalore,Average quality,5,1,3,2062.776119,Youth,0,High,6.6,7.697795724,A,,15,1,3436.31122,2.280315205,0,0.646895917,0
770,31,Female,31772,38,Mumbai,Not satisfied,6,7,1,814.6666667,Adult,0,,26.6,2.854197997,B,Tier 2,13,1,2864.710274,8.433727254,1,0.829231693,0
771,35,Female,23516,59,Kolkata,Could be better,4,9,1,,Adult,0,Low,53.1,9.530661597,D,,15,1,1492.487932,4.448378404,0,0.855094037,1
772,23,Female,29336,9,Kolkata,Excellent,,18,4,2933.6,Youth,0,Low,16.2,3.53673757,A,Tier 3,9,1,336.6238603,7.362388268,1,0.429137591,0
774,44,Male,73785,93,Kolkata,Could be better,1,14,5,784.9468085,Middle-Aged,1,Medium,130.2,6.887057358,C,,15,0,6864.549216,2.885764615,0,0.410796535,0
775,32,Male,37194,26,Bangalore,,5,1,,1377.555556,Adult,0,Low,2.6,3.451875426,B,,12,1,343.9584554,3.1045893,,0.067039446,0
776,51,Other,142990,50,Delhi,,8,7,3,2803.72549,Middle-Aged,0,High,35,6.700162036,D,,12,1,2325.568552,1.634698484,1,,0
777,41,,88968,80,Delhi,Very bad,8,19,2,,Middle-Aged,1,Medium,152,9.236270791,C,Tier 3,,1,7939.948729,8.440863238,1,0.247705888,0
778,35,Other,35733,77,Mumbai,Very bad,9,11,3,458.1153846,Adult,1,Low,84.7,1.48521213,D,Tier 1,8,,,1.218276424,1,0.68930487,1
779,51,Other,71360,80,Kolkata,Not satisfied,,18,1,880.9876543,Middle-Aged,1,Medium,144,4.610486443,D,Tier 3,13,0,4539.500758,3.008419556,0,0.418725929,0
780,29,Male,49086,94,Kolkata,Not satisfied,8,9,1,516.6947368,Adult,1,Low,84.6,7.139261556,D,,13,0,2270.953103,6.419782717,1,0.376663139,0
781,,Female,139324,15,Delhi,Loved it,5,15,4,8707.75,,0,High,22.5,7.553999885,D,Tier 3,8,,626.4942821,1.285372683,0,0.035263018,0
784,61,Other,134934,3,Chennai,,2,7,2,33733.5,Senior,0,High,2.1,9.250907524,C,Tier 3,13,0,207.3437793,,0,0.93619523,0
785,19,Male,98929,37,Mumbai,Very bad,5,11,,2603.394737,Youth,0,Medium,40.7,7.698744691,D,Tier 3,8,0,1784.790653,4.456221238,0,0.312966973,1
790,50,Female,77786,98,Chennai,Very bad,2,,4,785.7171717,,1,Medium,156.8,1.71522553,D,Tier 1,8,1,2106.54389,5.915912495,0,0.440978628,0
791,59,Male,93805,15,Chennai,Average quality,3,3,1,5862.8125,Middle-Aged,0,Medium,,4.032358054,B,Tier 2,15,1,647.7374559,8.374721541,0,0.899948874,0
792,45,,72335,34,Delhi,Loved it,6,4,3,2066.714286,Middle-Aged,0,Medium,13.6,1.941578655,B,,8,1,927.2807328,7.995689071,1,0.386281987,1
793,60,Male,79055,97,Delhi,Very bad,4,11,1,806.6836735,,1,Medium,106.7,9.080802387,C,Tier 2,8,0,5111.488594,4.078661111,0,0.329093266,0
794,42,Other,174062,97,Bangalore,Good product,5,14,5,1776.142857,Middle-Aged,1,Very High,135.8,3.530363531,D,Tier 3,12,1,,4.138006692,0,0.25971108,0
795,31,,122478,13,Mumbai,Average quality,9,3,5,8748.428571,Adult,0,High,3.9,9.395182512,,,15,1,757.4754225,,1,0.649219634,1
796,43,Male,157126,61,Delhi,Excellent,3,3,4,2534.290323,Middle-Aged,0,Very High,18.3,9.943433274,A,Tier 1,9,1,909.700621,1.905959485,0,0.831993808,1
797,23,,,44,,Loved it,6,10,4,,Youth,0,Medium,44,5.558163262,B,Tier 3,8,0,3000.503068,,1,0.056694829,0
798,,Female,161385,80,Chennai,Loved it,9,9,2,1992.407407,Middle-Aged,1,Very High,72,9.549786462,,Tier 1,8,,,6.952626933,1,0.709267205,1
800,,Male,,50,Mumbai,Very bad,,1,2,1750.254902,Adult,0,Medium,,7.233695345,A,,8,1,4563.093822,3.97936501,0,0.689007511,0
801,25,Other,,2,Kolkata,Good product,7,17,1,35237,Youth,,,3.4,1.597677795,C,Tier 1,12,1,155.6405453,,1,0.296236733,0
802,32,Other,118827,98,Chennai,Good product,1,5,3,1200.272727,Adult,1,High,49,3.43184287,A,Tier 1,12,0,1883.509244,3.903278015,0,0.26658741,0
804,45,Male,85185,,Kolkata,Excellent,4,1,5,12169.28571,Middle-Aged,0,Medium,0.6,5.645015651,D,Tier 1,9,1,493.9300061,7.743323038,0,0.21700048,0
805,23,Male,134165,35,Delhi,Loved it,6,11,5,3726.805556,Youth,0,High,38.5,2.373773778,,Tier 2,8,1,1780.431768,8.51865291,1,0.928572195,0
806,40,Female,,90,Bangalore,Loved it,3,13,3,405.8461538,Adult,1,,117,9.971428931,B,Tier 3,8,0,,6.8010004,0,0.056675665,0
807,38,Male,76017,1,,Average quality,7,9,2,38008.5,,0,Medium,0.9,6.400040217,D,Tier 3,15,0,22.20549567,4.370284031,1,0.589403613,0
812,69,Female,110925,27,Delhi,,5,15,5,3961.607143,Senior,0,High,40.5,4.94388353,B,Tier 3,15,0,1258.035963,6.761967996,0,0.295585397,0
814,18,Female,52334,90,Mumbai,Good product,5,8,2,575.0989011,Youth,1,Medium,72,6.844754563,C,Tier 2,12,1,5771.074132,7.650153203,0,0.779443413,1
815,39,Male,138888,75,Chennai,Loved it,1,18,5,1827.473684,Adult,1,,135,9.342193581,A,Tier 1,8,1,4553.73313,9.915083874,0,0.449877317,0
816,54,Other,,,Bangalore,Average quality,3,10,3,6726.473684,Middle-Aged,0,,18,3.918107137,C,,15,,1380.639535,2.824290175,0,0.750490243,0
817,62,Male,,33,Bangalore,Could be better,2,18,5,1618.529412,Senior,,Medium,59.4,1.035656508,C,Tier 2,15,,1202.79701,5.699163642,0,0.652024791,0
819,64,Female,78047,19,,Not satisfied,8,12,4,3902.35,Senior,0,Medium,,4.362498506,C,Tier 2,13,1,1124.611008,4.127848959,1,,1
821,47,Male,,,Kolkata,Not satisfied,4,7,4,489.6666667,Middle-Aged,1,Low,68.6,3.577054983,C,Tier 2,13,0,8781.308356,2.138699544,0,0.479285105,0
822,26,Female,126300,42,Bangalore,Good product,9,,4,2937.209302,Adult,0,High,37.8,,C,Tier 3,12,0,777.4915579,7.460594841,1,0.736337639,0
823,43,Other,41209,26,Chennai,Excellent,5,12,1,1526.259259,Middle-Aged,0,Low,31.2,4.34759462,,Tier 3,9,1,1275.390793,3.112568933,0,0.312895198,1
824,38,Male,23681,97,Mumbai,Could be better,2,15,4,241.6428571,Adult,1,Low,145.5,9.207641518,B,Tier 1,15,0,6662.08333,6.081635181,0,0.969370291,0
825,34,Other,176323,23,Kolkata,Excellent,3,9,1,7346.791667,Adult,0,Very High,20.7,3.362821259,C,Tier 1,9,0,1939.568862,7.993638922,0,0.640670768,0
826,38,Female,59263,,Delhi,Could be better,5,18,3,1851.96875,Adult,,Medium,55.8,9.145896591,B,Tier 3,15,1,3000.544582,6.944225161,0,,0
827,63,Male,195993,84,Chennai,Good product,1,2,,2305.8,Senior,1,Very High,16.8,7.956419383,C,Tier 1,12,1,973.7602982,3.111543612,0,,0
828,46,Female,99795,24,Chennai,Very bad,1,10,3,3991.8,Middle-Aged,0,Medium,24,4.925878878,A,,8,1,,4.77639183,0,0.601668787,0
829,63,Female,124824,63,Delhi,Not satisfied,,15,1,1950.375,Senior,0,High,94.5,2.337738001,A,Tier 3,13,1,2758.003791,6.529248493,1,0.881322265,0
831,29,Female,26447,42,,Loved it,3,14,,615.0465116,Adult,0,Low,58.8,7.875599773,C,Tier 2,8,1,4108.185941,1.732171355,0,0.405991882,0
832,32,Other,64130,,Bangalore,Loved it,8,7,5,704.7252747,Adult,1,Medium,63,5.289576743,D,Tier 1,8,1,8928.950413,2.768244858,1,0.81015321,0
833,,Female,26041,28,Mumbai,Could be better,4,14,5,897.9655172,,0,Low,39.2,2.442282345,A,Tier 3,15,1,2509.924618,2.558831525,0,0.19133003,0
834,45,Male,,,Kolkata,Loved it,9,,5,2850.181818,Middle-Aged,0,Very High,39,7.442089267,A,Tier 1,8,1,4033.346496,9.071041318,1,0.998672554,1
836,55,Female,112850,67,Chennai,Excellent,2,1,2,,Middle-Aged,,High,6.7,1.007715616,D,Tier 2,9,1,2268.784574,2.850652733,0,0.982048399,0
838,33,Female,85679,,Delhi,Loved it,3,4,4,12239.85714,Adult,0,Medium,2.4,2.842235466,C,Tier 1,8,0,123.0471794,9.815336457,0,0.254413307,1
841,48,Male,132341,70,Delhi,Not satisfied,2,3,3,1863.957746,Middle-Aged,0,High,21,2.403429752,,Tier 1,13,,,4.761439362,0,0.932485427,0
843,23,Female,56713,11,Delhi,Average quality,8,2,4,4726.083333,Youth,0,Medium,2.2,9.072411585,,Tier 3,15,0,548.0861196,6.943315507,1,0.912890615,0
844,65,Female,188600,26,Chennai,Not satisfied,5,13,2,6985.185185,Senior,0,Very High,33.8,,D,Tier 3,13,0,2206.036725,3.47907675,0,0.7682826,0
845,36,Male,197577,77,Mumbai,Loved it,6,16,1,2533.038462,Adult,1,Very High,123.2,7.186737997,B,Tier 2,8,1,1194.835485,,1,0.385160338,1
847,18,Female,195858,37,Kolkata,Excellent,7,,1,5154.157895,Youth,0,Very High,29.6,1.919035801,B,Tier 2,9,1,564.9106918,7.069272237,1,0.364538935,1
848,42,Male,116176,61,Delhi,Good product,8,10,1,1873.806452,Middle-Aged,0,,61,9.897009444,B,Tier 3,12,0,3282.798677,6.382495248,1,0.716708502,0
849,22,Male,83753,63,Kolkata,Good product,8,11,2,1308.640625,Youth,0,Medium,69.3,6.991277933,A,Tier 2,12,0,1232.704644,2.926975706,1,0.953496242,0
850,60,Male,112259,86,Bangalore,Loved it,,3,1,1290.333333,Middle-Aged,,High,25.8,3.417518735,,Tier 1,,0,7821.961813,4.771647623,0,0.245808622,0
851,18,Other,69156,25,Bangalore,Could be better,6,7,1,2659.846154,,0,Medium,17.5,5.359572242,D,Tier 2,15,1,1318.834845,2.132949151,1,0.92571894,1
852,63,,161564,74,Mumbai,Excellent,4,7,4,2154.186667,Senior,1,Very High,51.8,9.994176369,A,Tier 1,9,0,884.3888777,5.587121202,0,0.809510184,0
853,57,Female,39423,,Delhi,Very bad,5,6,5,3032.538462,,0,Low,7.2,3.328077163,A,Tier 1,8,1,822.036379,8.334066612,0,0.49383159,1
854,25,Female,110697,83,Bangalore,Loved it,2,3,5,1317.821429,Youth,1,High,24.9,8.98758335,,Tier 1,8,1,3180.598516,8.497580409,0,0.499486773,0
855,18,,57333,86,Bangalore,Average quality,7,15,1,659,Youth,1,Medium,129,,A,Tier 3,15,1,3951.125769,3.818952488,1,0.427982056,0
856,29,Male,50782,17,,Could be better,6,13,5,2821.222222,Adult,,Medium,22.1,9.882306609,A,Tier 3,15,0,,4.494522078,1,,1
857,46,Other,151250,12,Delhi,Very bad,1,10,5,11634.61538,Middle-Aged,0,Very High,12,,B,Tier 1,8,,537.4741995,9.688565071,0,0.677929906,0
859,,Male,71962,52,Delhi,,2,17,2,,Adult,0,Medium,88.4,2.245645026,C,Tier 3,15,1,4087.636033,6.680289604,,0.840715459,0
861,58,Female,116502,86,Chennai,Loved it,9,14,3,1339.103448,Middle-Aged,1,High,120.4,8.338677772,C,,8,,861.5082345,4.944734924,1,0.257704832,0
864,,Female,138686,,Kolkata,Loved it,1,6,3,2069.940299,Middle-Aged,0,High,39.6,1.216603345,,Tier 3,8,0,1079.114254,2.571749783,0,0.697580909,0
865,28,Male,37948,,Delhi,Good product,6,12,2,446.4470588,Adult,1,Low,100.8,,D,Tier 3,12,0,1175.637987,6.840544139,1,0.304845243,1
866,45,Other,152851,56,Mumbai,Could be better,9,17,1,2681.596491,Middle-Aged,0,Very High,95.2,4.835317675,C,Tier 1,,1,1463.972835,9.013217531,1,0.161725892,0
867,40,Other,45739,8,Chennai,Very bad,2,14,2,,Adult,,Low,11.2,3.765180257,D,Tier 1,8,1,761.1514239,1.173685379,0,0.579566496,0
869,59,Other,109626,93,Delhi,,1,18,2,1166.234043,Middle-Aged,1,High,167.4,1.822825667,B,Tier 1,13,1,,1.381046023,0,,0
871,68,Male,61505,,Bangalore,Not satisfied,5,8,1,976.2698413,Senior,0,Medium,49.6,5.997144069,B,Tier 1,13,1,4149.625901,6.173679816,0,0.364469898,1
872,39,Other,27533,16,Kolkata,Excellent,7,2,5,1619.588235,Adult,0,Low,3.2,9.278890549,D,Tier 1,9,,1267.943777,5.104340783,1,0.485754003,0
873,58,Male,167764,47,,Average quality,8,12,,3495.083333,Middle-Aged,0,Very High,56.4,2.942721107,A,Tier 3,15,1,2640.588601,6.442069206,1,0.304731754,0
876,27,Male,178177,30,Mumbai,Excellent,1,18,2,5747.645161,,0,Very High,54,5.992351669,B,Tier 1,9,0,2080.540372,6.550080426,0,0.522890614,1
877,26,Male,72344,58,Bangalore,Excellent,9,,5,1226.169492,Adult,0,Medium,75.4,2.472091726,B,Tier 3,,0,5582.589939,1.072657853,1,0.735548487,1
878,38,Other,189178,71,Chennai,Good product,8,13,1,2627.472222,Adult,1,,92.3,7.121596162,B,Tier 1,12,1,1694.078362,9.030763426,1,0.136372981,0
879,34,,173778,62,Kolkata,Very bad,2,18,5,2758.380952,Adult,0,Very High,111.6,7.390320261,B,Tier 2,8,1,3052.656739,5.64455055,,0.231560181,0
881,44,Male,116426,52,Mumbai,Very bad,4,10,4,2196.716981,Middle-Aged,0,High,52,6.393149726,A,Tier 3,8,0,,3.515815221,,0.410236016,0
883,34,Female,23317,51,Chennai,,1,14,1,448.4038462,Adult,0,Low,71.4,,B,,8,1,2148.407704,1.891362987,0,0.447239309,0
884,26,Female,122072,93,Kolkata,Excellent,1,7,3,1298.638298,Adult,1,High,65.1,3.138920304,B,Tier 1,9,1,7475.068503,7.001602836,0,0.420833204,0
885,30,Female,79164,92,Mumbai,,4,,1,851.2258065,Adult,1,,,8.171309068,D,Tier 1,,0,1982.734377,,0,0.136801981,0
886,39,Female,150908,62,Mumbai,,8,5,4,2395.365079,Adult,0,Very High,31,,D,Tier 3,8,0,4311.877887,3.24183569,1,0.541475576,0
887,41,Female,154365,45,Chennai,Not satisfied,3,1,3,3355.76087,Middle-Aged,0,Very High,4.5,8.993447488,C,Tier 3,13,1,2898.365236,7.850927716,0,0.889116144,0
888,55,Female,168778,87,Chennai,Good product,3,19,5,1917.931818,Middle-Aged,1,Very High,165.3,8.488334284,D,Tier 3,12,0,,6.093348801,0,0.699201929,1
889,61,Female,98177,49,Chennai,Average quality,6,11,3,1963.54,Senior,0,Medium,,,C,Tier 3,15,1,1931.683981,6.4411036,1,0.483689731,1
891,68,Male,178666,81,Kolkata,Could be better,1,9,1,,Senior,1,Very High,72.9,4.953846771,C,Tier 2,,1,,4.751472024,0,0.814130364,1
892,,Male,193137,34,Delhi,Not satisfied,3,10,4,5518.2,,0,Very High,34,5.451501816,C,,13,0,2092.225839,7.317261041,0,0.423820055,1
893,64,Female,23435,72,Mumbai,,2,13,3,321.0273973,Senior,1,,93.6,4.821506747,A,Tier 3,8,,7193.090616,7.690924826,0,0.044841375,0
894,19,,81892,75,Kolkata,Could be better,4,13,,1077.526316,Youth,1,Medium,,9.207857765,D,Tier 3,15,0,1468.630674,9.989023652,0,0.642460334,0
895,66,Other,108741,62,Mumbai,Not satisfied,6,12,2,1726.047619,,0,High,74.4,4.176579984,D,Tier 3,13,1,3788.872118,2.101845687,1,0.735903431,0
896,38,Other,43331,53,Kolkata,Average quality,,12,5,802.4259259,Adult,0,Low,63.6,5.397274473,B,Tier 3,15,0,2304.499344,2.453131854,0,0.900655149,0
897,64,Male,31962,33,Kolkata,,4,5,3,940.0588235,Senior,0,Low,,2.597015327,D,Tier 1,8,0,504.9404702,6.012398519,0,0.438426612,0
898,68,,117206,22,Chennai,Could be better,,3,4,5095.913043,,0,High,6.6,1.78872236,D,Tier 3,15,1,481.8354463,7.570711238,,0.843069273,1
899,67,Male,124843,18,Bangalore,Average quality,9,13,,6570.684211,Senior,,High,23.4,,D,Tier 3,15,1,640.7188177,1.673848337,1,0.817841289,0
900,58,Male,131825,74,Chennai,Good product,6,8,1,1757.666667,Middle-Aged,1,High,59.2,9.318195409,A,Tier 2,12,0,931.910571,9.822684988,1,0.519048718,0
902,19,Other,,31,Delhi,Loved it,5,5,4,5519.84375,Youth,0,Very High,15.5,6.054970032,C,Tier 2,8,1,683.8345852,,0,0.854288799,0
903,64,Other,33016,37,Delhi,,6,17,1,868.8421053,Senior,0,Low,62.9,1.533455081,D,Tier 3,8,1,2606.145762,1.073803373,1,0.498355092,0
905,28,Other,161522,97,Chennai,Very bad,1,9,2,1648.183673,Adult,1,Very High,87.3,9.840157803,,Tier 1,8,1,7430.265587,7.946023171,0,0.60624806,1
906,66,Female,69402,14,Mumbai,Excellent,3,13,,4626.8,Senior,0,Medium,18.2,2.052160648,D,Tier 3,9,,648.7134036,5.015969367,0,0.381338116,0
907,43,Other,57792,22,Mumbai,Good product,2,14,1,,Middle-Aged,,Medium,30.8,6.791819305,A,Tier 1,12,0,1836.778948,6.626514091,0,0.878641118,0
909,69,Female,,85,Bangalore,Excellent,1,,1,1962.674419,Senior,1,Very High,110.5,,D,Tier 2,9,1,1415.607673,5.843879983,0,0.950059835,0
910,51,Female,119189,34,Delhi,Very bad,,12,2,3405.4,Middle-Aged,0,High,40.8,8.756334143,C,Tier 3,8,0,1724.649544,,1,0.421862255,1
911,38,Male,55187,,Delhi,Good product,3,7,4,2508.5,Adult,,Medium,14.7,,D,Tier 1,12,0,361.9056086,3.724431985,0,,0
912,62,Other,30358,17,Mumbai,,1,8,4,1686.555556,Senior,0,Low,13.6,6.654163833,A,Tier 3,15,0,211.7943563,8.253854153,0,0.556756024,0
913,49,Other,162690,84,Bangalore,Excellent,8,12,3,1914,Middle-Aged,,Very High,100.8,5.722785448,A,Tier 3,9,0,983.2556144,6.345156342,,0.657917537,0
914,30,Female,110678,43,Bangalore,Excellent,8,7,4,2515.409091,Adult,0,High,30.1,4.598798167,A,Tier 1,9,0,1482.410907,4.559387736,,0.190592661,0
915,53,Other,125433,33,Delhi,Good product,2,18,2,3689.205882,Middle-Aged,0,High,59.4,3.149668318,D,Tier 2,12,1,1276.099848,6.160110593,0,0.398173223,1
916,57,Other,163609,15,Mumbai,Good product,5,13,2,,Middle-Aged,0,Very High,19.5,8.480334404,C,Tier 3,12,1,1481.021114,6.644880176,0,0.256719942,0
918,51,,171761,12,Mumbai,Average quality,5,12,3,13212.38462,Middle-Aged,0,Very High,14.4,9.543950007,B,Tier 1,15,1,186.9825401,4.181759262,0,0.167015027,1
919,20,Other,102768,81,Chennai,Excellent,5,14,2,1253.268293,Youth,1,High,113.4,3.220348665,,Tier 1,9,1,5891.058224,8.607848316,0,0.951095294,1
920,43,Male,61139,77,Delhi,Loved it,2,1,4,783.8333333,Middle-Aged,1,Medium,7.7,5.518518822,D,Tier 3,8,0,6038.65569,9.351587642,0,,0
921,53,Male,46870,60,Chennai,Very bad,9,15,5,768.3606557,Middle-Aged,0,Low,90,,D,Tier 1,8,1,1180.977601,,1,0.909134076,1
922,61,Male,,80,Kolkata,Not satisfied,3,2,4,2308.185185,Senior,,Very High,16,7.14987618,C,Tier 3,13,1,1291.659083,3.548940643,0,0.371285612,0
923,37,Male,68733,,Kolkata,Good product,6,16,5,5287.153846,Adult,0,Medium,19.2,4.59917767,,Tier 1,12,1,1114.976694,,1,0.270128095,0
925,26,Female,45163,23,Kolkata,Very bad,8,3,5,,Adult,0,Low,6.9,6.657444335,C,Tier 2,8,1,845.6575872,7.440144492,1,0.773101495,1
926,27,Female,114533,54,Kolkata,Could be better,,17,1,2082.418182,Adult,0,High,91.8,9.040209172,,Tier 3,15,1,894.575344,,1,0.415089703,0
928,26,Male,39585,49,Chennai,Good product,7,17,1,791.7,Adult,0,Low,83.3,7.651925717,A,,,1,2978.261192,4.956811763,,0.250423888,0
929,,Male,,79,Bangalore,Not satisfied,1,1,1,478.75,Adult,,Low,7.9,1.360545069,D,Tier 1,13,1,4007.450789,2.73063401,0,0.624796001,0
930,54,Other,133758,71,Bangalore,Good product,6,1,5,1857.75,Middle-Aged,1,High,7.1,7.763694383,B,Tier 2,12,1,4721.733356,1.289006117,1,0.616449647,1
934,63,Other,,62,Bangalore,,4,,4,2204.507937,Senior,0,High,68.2,5.004439282,D,Tier 2,8,1,3854.552534,6.779797372,0,0.748897957,0
935,28,,126749,35,Kolkata,Average quality,7,16,2,3520.805556,Adult,0,High,56,9.219036053,C,Tier 2,15,0,1568.097786,5.837659633,1,0.154214748,1
936,21,Female,127051,36,Kolkata,Not satisfied,6,18,5,3433.810811,Youth,,High,64.8,1.741307024,A,Tier 2,13,0,991.2039478,6.289919809,1,0.163356512,0
937,37,Other,83668,,Delhi,Very bad,1,3,5,,Adult,0,Medium,6.3,3.489132839,C,Tier 3,8,1,1802.894615,3.728813242,0,0.017658177,0
939,60,,188606,53,Delhi,Very bad,5,4,5,,Middle-Aged,0,Very High,21.2,4.485009746,B,Tier 3,8,1,3300.171663,5.280028643,0,0.97107193,0
940,55,Female,191999,13,Mumbai,Average quality,6,16,2,13714.21429,Middle-Aged,0,Very High,20.8,1.930065233,A,Tier 2,15,1,644.9750687,2.726243125,1,0.236518221,0
944,20,Female,57260,69,,Good product,7,14,3,818,Youth,0,Medium,96.6,3.601911285,D,Tier 1,12,1,2013.020297,8.276031281,1,0.780726166,0
946,19,Female,140044,48,Kolkata,Average quality,,10,4,2858.040816,Youth,0,High,48,9.003030419,B,Tier 1,,1,2521.50201,1.313900494,0,0.532530039,1
947,29,Male,29589,64,Mumbai,Average quality,2,14,1,455.2153846,Adult,0,Low,89.6,8.522499348,A,,15,0,1384.747098,1.911901747,0,0.057218488,1
948,62,Other,154731,86,Kolkata,Could be better,8,17,2,1778.517241,Senior,1,Very High,146.2,3.909880934,D,Tier 1,15,0,8345.480375,9.946081253,1,0.390545983,0
949,25,Female,127791,90,Bangalore,Excellent,9,9,5,1404.296703,Youth,1,High,81,1.773805572,A,Tier 2,9,1,5601.321188,4.068840422,1,0.935420444,0
951,55,Other,163518,85,Chennai,Could be better,7,12,3,1901.372093,Middle-Aged,1,,102,1.1277127,D,Tier 2,15,0,6264.608244,,1,0.637116449,1
952,62,Male,153881,8,Kolkata,Not satisfied,3,10,1,17097.88889,Senior,0,Very High,8,2.804667311,A,Tier 2,13,0,708.3659485,4.740262307,0,0.403452469,0
954,55,Other,145851,85,Kolkata,Loved it,3,14,4,1695.94186,Middle-Aged,1,High,119,5.87706851,C,Tier 1,8,0,5889.097402,2.350357879,0,0.736297666,0
